kappa,ic,mse_ratio,ic_bin
0.7000000000000001,0.1739142989640339,9.616712583538265,"(0.131, 0.175]"
0.7000000000000001,0.0240819626266816,2.006832593506547,"(-0.000437, 0.0437]"
0.7000000000000001,0.0274757901772994,1.8564498954977733,"(-0.000437, 0.0437]"
0.7000000000000001,0.1495290211926863,1.8285348031412303,"(0.131, 0.175]"
0.7000000000000001,0.0850033351116534,1.686551680901785,"(0.0437, 0.0873]"
0.7000000000000001,0.1078531359656873,1.777649042065444,"(0.0873, 0.131]"
0.7000000000000001,0.1728684589195071,2.219647776932075,"(0.131, 0.175]"
0.7000000000000001,0.0901333798047486,1.4656737502573882,"(0.0873, 0.131]"
0.7000000000000001,0.0684293842964247,1.842801026518624,"(0.0437, 0.0873]"
0.7000000000000001,0.2037956978212005,4.152035042258439,"(0.175, 0.218]"
0.7000000000000001,0.0202202501873635,2.725885201458385,"(-0.000437, 0.0437]"
0.7000000000000001,0.1551206000657156,2.7858301528585603,"(0.131, 0.175]"
0.7000000000000001,0.0619642244089293,1.7517421339249446,"(0.0437, 0.0873]"
0.7000000000000001,0.0036711389182881,1.9806217629247416,"(-0.000437, 0.0437]"
0.7000000000000001,0.1172133904664154,1.5075657267453293,"(0.0873, 0.131]"
0.7000000000000001,0.1440529963707604,1.2627322477474336,"(0.131, 0.175]"
0.7000000000000001,0.1130214224441183,1.2308344677942122,"(0.0873, 0.131]"
0.7000000000000001,0.1017503185348038,8.098630833489342,"(0.0873, 0.131]"
0.7000000000000001,0.1794002065219563,11.119700791625412,"(0.175, 0.218]"
0.7000000000000001,0.0448564538511721,9.10777344737006,"(0.0437, 0.0873]"
0.7000000000000001,0.0999790737988228,8.884297752051339,"(0.0873, 0.131]"
0.7000000000000001,0.0529109359745664,13.242333193751277,"(0.0437, 0.0873]"
0.7000000000000001,0.0160140843115885,2.2127099039027525,"(-0.000437, 0.0437]"
0.7000000000000001,0.1559273585324909,1.369696749538535,"(0.131, 0.175]"
0.7000000000000001,0.1175010979316943,6.33678574216377,"(0.0873, 0.131]"
0.7000000000000001,0.1896196538574641,13.779088558446514,"(0.175, 0.218]"
0.7000000000000001,0.1975742823655946,8.076826794109081,"(0.175, 0.218]"
0.7000000000000001,0.0143351926497988,2.467253790927588,"(-0.000437, 0.0437]"
0.7000000000000001,0.2520486202900719,4.285697968861171,"(0.218, 0.262]"
0.7000000000000001,0.1764858340876076,6.005573845016492,"(0.175, 0.218]"
0.7000000000000001,0.1024289125622985,11.549511323666302,"(0.0873, 0.131]"
0.7000000000000001,0.1803711642573743,2.682912662900752,"(0.175, 0.218]"
0.8,0.2051625978751094,3.966202739976983,"(0.175, 0.218]"
0.8,0.2342577385721044,6.747527234588879,"(0.218, 0.262]"
0.8,0.0408517823028223,1.614820374114929,"(-0.000437, 0.0437]"
0.8,0.097340419088408,12.398242183618793,"(0.0873, 0.131]"
0.8,0.201744895352378,9.364969512139725,"(0.175, 0.218]"
0.8,0.1111866780431659,9.251708459848638,"(0.0873, 0.131]"
0.8,0.0745283730360443,1.4703969963809806,"(0.0437, 0.0873]"
0.8,0.1601151523176893,8.393038152721866,"(0.131, 0.175]"
0.8,0.0939179813001686,10.66505348624157,"(0.0873, 0.131]"
0.8,0.0035706941991324,2.155112991191272,"(-0.000437, 0.0437]"
0.8,0.1378007242484592,1.374356262041106,"(0.131, 0.175]"
0.8,0.0284747404198442,1.881345149260708,"(-0.000437, 0.0437]"
0.8,0.059272229763479,17.544884890366895,"(0.0437, 0.0873]"
0.8,0.0833630237263297,8.003133758196627,"(0.0437, 0.0873]"
0.8,1.8856750808551392e-05,2.7213559340500866,"(-0.000437, 0.0437]"
0.8,0.065404301696126,11.2402452749401,"(0.0437, 0.0873]"
0.8,0.0957016586694114,7.148259649648538,"(0.0873, 0.131]"
0.8,0.1407831384654244,3.0904526884429453,"(0.131, 0.175]"
0.8,0.2432460036113574,13.381348463482482,"(0.218, 0.262]"
0.8,0.2337866764590733,4.925721155963472,"(0.218, 0.262]"
0.8,0.1407144746827527,12.723740777194838,"(0.131, 0.175]"
0.8,0.1109457919510385,2.1797330971948035,"(0.0873, 0.131]"
0.8,0.1198159540199266,2.3920797445755944,"(0.0873, 0.131]"
0.8,0.2200422528330595,6.3622161040356815,"(0.218, 0.262]"
0.8,0.0263992093151337,1.8535808298980865,"(-0.000437, 0.0437]"
0.8,0.1532440643459989,11.535301159471976,"(0.131, 0.175]"
0.8,0.1706241688437755,7.721345180280729,"(0.131, 0.175]"
0.8,0.1453693231361815,1.78558691858661,"(0.131, 0.175]"
0.8,0.143496118102115,12.398280085107569,"(0.131, 0.175]"
0.8,0.0281538628141443,2.277621744128189,"(-0.000437, 0.0437]"
0.8,0.1757119327448348,12.333870817448712,"(0.175, 0.218]"
0.8,0.102122346256372,8.155898813853023,"(0.0873, 0.131]"
0.8,0.1221973259194863,4.392917481274164,"(0.0873, 0.131]"
0.8,7.740015522629022e-05,15.58926783203712,"(-0.000437, 0.0437]"
0.8,0.0057437111039994,14.372475012155492,"(-0.000437, 0.0437]"
0.8,0.0950932020967858,1.8467532943906149,"(0.0873, 0.131]"
0.8,0.1895774024699772,12.780221592430363,"(0.175, 0.218]"
0.8,0.2081694721837814,10.459846135299596,"(0.175, 0.218]"
0.8,0.084787423981572,8.553057224040806,"(0.0437, 0.0873]"
0.8,0.0554075448128341,2.052884399788857,"(0.0437, 0.0873]"
0.8,0.1926458627170404,15.576607063931432,"(0.175, 0.218]"
0.8,0.1638451465615636,1.97694343958979,"(0.131, 0.175]"
0.8,0.1965018343409665,8.321360202450702,"(0.175, 0.218]"
0.8,0.1487985273225269,10.573226457246609,"(0.131, 0.175]"
0.8,0.0280460081617518,1.448814692379431,"(-0.000437, 0.0437]"
0.8,0.0574199493189872,1.451783282609298,"(0.0437, 0.0873]"
0.8,0.1947630882807506,5.743455141618802,"(0.175, 0.218]"
0.8,0.0602763975516354,1.3525444001759157,"(0.0437, 0.0873]"
0.8,0.0137093754510427,2.1635246335170257,"(-0.000437, 0.0437]"
0.8,0.1387761359501576,9.93631832433306,"(0.131, 0.175]"
0.9,0.2448577460068849,14.101140569786622,"(0.218, 0.262]"
0.9,0.1162686334525574,1.98455983014431,"(0.0873, 0.131]"
0.9,0.1786747057688206,3.356150330567993,"(0.175, 0.218]"
0.9,0.2509498807644929,4.002765349266465,"(0.218, 0.262]"
0.9,0.1586261279239906,9.551254399703534,"(0.131, 0.175]"
0.9,0.2207191874385341,7.414698340796626,"(0.218, 0.262]"
0.9,0.0059848978492319,2.719703580193743,"(-0.000437, 0.0437]"
0.9,0.1345873459201707,4.780068292234377,"(0.131, 0.175]"
0.9,0.0498691438976685,1.434909079781819,"(0.0437, 0.0873]"
0.9,0.0198803760709475,1.9314431092542004,"(-0.000437, 0.0437]"
0.9,0.0360489475953604,1.989114152757541,"(-0.000437, 0.0437]"
0.9,0.0928391349214185,1.6438664572558213,"(0.0873, 0.131]"
0.9,0.0217264601156111,2.00128046745814,"(-0.000437, 0.0437]"
0.9,0.0866568257026341,2.1469064256463097,"(0.0437, 0.0873]"
0.9,0.1072656999562913,1.457516044351039,"(0.0873, 0.131]"
0.9,0.1565066971938447,1.4717981767554695,"(0.131, 0.175]"
0.9,0.2273869098961817,9.875781170439556,"(0.218, 0.262]"
0.9,0.1877430805188489,4.370698916425598,"(0.175, 0.218]"
0.9,0.0131406924453396,2.31509383978912,"(-0.000437, 0.0437]"
0.9,0.1813622197531926,16.84406124574387,"(0.175, 0.218]"
0.9,0.0795146579816321,1.7183789570558503,"(0.0437, 0.0873]"
0.9,0.1015625637086399,7.720030699592087,"(0.0873, 0.131]"
0.9,0.1087322753442459,12.846221093282525,"(0.0873, 0.131]"
0.9,0.1465348588588005,13.016377922957185,"(0.131, 0.175]"
0.9,0.0340181397817413,15.523495338398035,"(-0.000437, 0.0437]"
0.9,0.216015737746068,2.5535535278318724,"(0.175, 0.218]"
0.9,0.1878333231317603,9.975170072374002,"(0.175, 0.218]"
0.9,0.0443618772080037,1.6990607442243362,"(0.0437, 0.0873]"
0.9,0.0463764779179124,18.67960269106249,"(0.0437, 0.0873]"
0.9,0.0769147781974537,2.474115802585636,"(0.0437, 0.0873]"
0.9,0.1383885605259124,5.099687717563391,"(0.131, 0.175]"
0.9,0.0033541930041948,17.552947178584084,"(-0.000437, 0.0437]"
0.9,0.1229729256698078,1.4932349545283627,"(0.0873, 0.131]"
0.9,0.2251915962015853,5.886318128449608,"(0.218, 0.262]"
0.9,0.0978062557824504,13.40365159912102,"(0.0873, 0.131]"
0.9,0.1685115617877719,9.07265063557765,"(0.131, 0.175]"
0.9,0.2347133687967267,6.434543934738097,"(0.218, 0.262]"
0.9,0.0189950012663451,2.1021033432212164,"(-0.000437, 0.0437]"
0.9,0.1149985610942714,9.2050553907703,"(0.0873, 0.131]"
0.9,0.0721919864268316,13.344703253651389,"(0.0437, 0.0873]"
0.9,0.1398466239185427,1.689252727906872,"(0.131, 0.175]"
0.9,0.2553906091937113,3.990037573357127,"(0.218, 0.262]"
0.9,0.1495138131315617,12.008176582849815,"(0.131, 0.175]"
0.9,0.0185520313635155,2.2080594740512423,"(-0.000437, 0.0437]"
0.9,0.2359460335365469,10.248122135136514,"(0.218, 0.262]"
0.9,0.0507435242682602,1.7957317097022651,"(0.0437, 0.0873]"
0.9,0.0952782122268012,1.5799782618866445,"(0.0873, 0.131]"
0.9,0.0788230326624866,2.0197621487170623,"(0.0437, 0.0873]"
0.9,0.0568614374222152,2.5396268460090696,"(0.0437, 0.0873]"
0.9,0.016668747683619,1.980467392790272,"(-0.000437, 0.0437]"
1.0,0.0084574487162306,1.8258714125755728,"(-0.000437, 0.0437]"
1.0,0.2332504842105991,5.461184152082417,"(0.218, 0.262]"
1.0,0.1440655655425325,8.57723125659371,"(0.131, 0.175]"
1.0,0.1899902685989132,5.095463735101924,"(0.175, 0.218]"
1.0,0.0977868349405856,1.602991157005697,"(0.0873, 0.131]"
1.0,0.1314486255923366,2.4098643871777274,"(0.131, 0.175]"
1.0,0.1978006343055144,9.19866002897695,"(0.175, 0.218]"
1.0,0.2285427829404747,2.608150199763985,"(0.218, 0.262]"
1.0,0.0823264710435823,1.6185493175304964,"(0.0437, 0.0873]"
1.0,0.1389353489671015,6.556609953690532,"(0.131, 0.175]"
1.0,0.208484680787884,6.8703322426556594,"(0.175, 0.218]"
1.0,0.1045378763143922,2.537812071653889,"(0.0873, 0.131]"
1.0,0.1636349657926546,3.8083380462652583,"(0.131, 0.175]"
1.0,0.2456464222141143,9.448347560222697,"(0.218, 0.262]"
1.0,0.0264554411822447,2.7640728003986066,"(-0.000437, 0.0437]"
1.0,0.0808947907311249,1.7095973086504872,"(0.0437, 0.0873]"
1.0,0.0065281641094438,2.0903971795867045,"(-0.000437, 0.0437]"
1.0,0.2003765936917382,8.666447027315545,"(0.175, 0.218]"
1.0,0.1291797550163554,1.5903299261299435,"(0.0873, 0.131]"
1.0,0.0644586734807366,17.96445162312521,"(0.0437, 0.0873]"
1.0,0.1822519573578092,12.367816128262236,"(0.175, 0.218]"
1.0,0.1476699715285685,1.7163693232017525,"(0.131, 0.175]"
1.0,2.186817126192186e-05,2.301166224804719,"(-0.000437, 0.0437]"
1.0,0.0006680137299042,3.4060547322252326,"(-0.000437, 0.0437]"
1.0,0.1794732610178072,3.4896479720115736,"(0.175, 0.218]"
1.0,0.1193899305280419,2.4290443679105422,"(0.0873, 0.131]"
1.0,0.1186635672840904,2.92461230784144,"(0.0873, 0.131]"
1.0,0.1747519532623144,8.734683740699918,"(0.175, 0.218]"
1.0,0.0120566328209284,2.9458334375331585,"(-0.000437, 0.0437]"
1.0,0.1734707607256519,9.552898066427057,"(0.131, 0.175]"
1.0,0.090142502770636,1.8838983436368524,"(0.0873, 0.131]"
1.0,0.2720639663953603,16.36041223642721,"(0.262, 0.306]"
1.0,0.1661723556198981,4.760204550775978,"(0.131, 0.175]"
1.0,0.1691687941398704,3.908873240208881,"(0.131, 0.175]"
1.0,0.101264714241844,10.505163568011591,"(0.0873, 0.131]"
1.0,0.2459217011389695,8.98594485940971,"(0.218, 0.262]"
1.0,0.1700466364571515,10.57614184356433,"(0.131, 0.175]"
1.0,0.0840551059082532,3.711609319301007,"(0.0437, 0.0873]"
1.0,0.1897621827132041,9.415576142870991,"(0.175, 0.218]"
1.0,0.1808469868430796,7.693043686600792,"(0.175, 0.218]"
1.0,0.1150976343898978,2.092281314954937,"(0.0873, 0.131]"
1.0,0.0520830338823061,1.6445882387772597,"(0.0437, 0.0873]"
1.0,0.09709086313551,8.55407936595587,"(0.0873, 0.131]"
1.0,0.1672097944248268,5.490999573571165,"(0.131, 0.175]"
1.0,0.0191109572539583,14.9443761963073,"(-0.000437, 0.0437]"
1.0,0.0256298666872737,15.117739364270566,"(-0.000437, 0.0437]"
1.0,0.0456659146754308,2.795923071772734,"(0.0437, 0.0873]"
1.0,0.0612765363089382,13.163531645397333,"(0.0437, 0.0873]"
1.0,0.2358756612606953,8.734245342521383,"(0.218, 0.262]"
1.0,0.2694234910656191,7.083987455067362,"(0.262, 0.306]"
1.1,0.0170403513949965,2.859666310860028,"(-0.000437, 0.0437]"
1.1,0.0196232042522766,1.781028727655948,"(-0.000437, 0.0437]"
1.1,0.1995265910122303,8.214966878043477,"(0.175, 0.218]"
1.1,0.2326331943336584,8.773163934211855,"(0.218, 0.262]"
1.1,0.1195370089535887,11.196468086124778,"(0.0873, 0.131]"
1.1,0.0287198183256289,1.9562958075383567,"(-0.000437, 0.0437]"
1.1,0.1088176403446295,2.02001364950923,"(0.0873, 0.131]"
1.1,0.0846436997406884,14.007189889637688,"(0.0437, 0.0873]"
1.1,0.2204726560411863,9.72995146600174,"(0.218, 0.262]"
1.1,0.1971228926590704,4.300945103466765,"(0.175, 0.218]"
1.1,0.0427138702730711,16.686911957470308,"(-0.000437, 0.0437]"
1.1,0.1887621459980534,5.732823471807403,"(0.175, 0.218]"
1.1,0.0277955432864539,1.7620820613687944,"(-0.000437, 0.0437]"
1.1,0.0009605915034684,2.517439817562561,"(-0.000437, 0.0437]"
1.1,0.0890620729888172,13.891833021750989,"(0.0873, 0.131]"
1.1,0.261775288805158,6.276753962635731,"(0.218, 0.262]"
1.1,0.0027454887081654,2.274099660129552,"(-0.000437, 0.0437]"
1.1,0.1582211207063416,6.763408758180919,"(0.131, 0.175]"
1.1,0.1273088994275609,7.421023172030428,"(0.0873, 0.131]"
1.1,0.1348021042127992,1.8138964096518917,"(0.131, 0.175]"
1.1,0.0559788700006503,13.674613791641873,"(0.0437, 0.0873]"
1.1,0.0665179411357047,15.542433310333744,"(0.0437, 0.0873]"
1.1,0.0274586647175745,1.7967638667351729,"(-0.000437, 0.0437]"
1.1,0.1705224594888368,4.098370643318344,"(0.131, 0.175]"
1.1,0.0097553277730667,17.798206672594745,"(-0.000437, 0.0437]"
1.1,0.0027010796016807,2.8877658348490325,"(-0.000437, 0.0437]"
1.1,0.1627510740476429,6.893298763858046,"(0.131, 0.175]"
1.1,0.0009704630858822,2.092829482259043,"(-0.000437, 0.0437]"
1.1,0.2006439994229748,6.8853866678456335,"(0.175, 0.218]"
1.1,0.1360707455382677,2.069008720242816,"(0.131, 0.175]"
1.1,0.177465672838747,4.047567867560265,"(0.175, 0.218]"
1.1,0.0472338314990237,1.549561089171905,"(0.0437, 0.0873]"
1.1,0.225606041375809,10.609078978741616,"(0.218, 0.262]"
1.1,0.0086350319582998,2.320568668930707,"(-0.000437, 0.0437]"
1.1,0.2257600929870444,7.065212154318309,"(0.218, 0.262]"
1.1,0.0597069663962211,1.464865577449458,"(0.0437, 0.0873]"
1.1,0.1067793040508102,1.5352356631892852,"(0.0873, 0.131]"
1.1,0.2167435376449011,11.04514169837744,"(0.175, 0.218]"
1.1,0.0120889115690484,17.578117897600468,"(-0.000437, 0.0437]"
1.1,0.1578549066464836,8.089201634601814,"(0.131, 0.175]"
1.1,0.0673866362898407,10.994346379318868,"(0.0437, 0.0873]"
1.1,0.0629583866733667,2.530938872423374,"(0.0437, 0.0873]"
1.1,0.0244381130584025,1.694359620096562,"(-0.000437, 0.0437]"
1.1,0.1980236153289065,10.516347625994882,"(0.175, 0.218]"
1.1,0.2078317122420711,2.166172449804648,"(0.175, 0.218]"
1.1,0.037217462264278,1.45063215226217,"(-0.000437, 0.0437]"
1.1,0.2042722767375717,6.316976783458001,"(0.175, 0.218]"
1.1,0.1478678787852379,1.2919896466789818,"(0.131, 0.175]"
1.1,0.0098406120000967,2.6121851359257398,"(-0.000437, 0.0437]"
1.1,0.2000656489501574,6.694327927304065,"(0.175, 0.218]"
1.2000000000000002,0.0405439714812173,2.0010640333024767,"(-0.000437, 0.0437]"
1.2000000000000002,0.2220304336632078,7.867126241142479,"(0.218, 0.262]"
1.2000000000000002,0.0258862247665137,2.604808969213572,"(-0.000437, 0.0437]"
1.2000000000000002,0.0170200867160042,14.242636740260078,"(-0.000437, 0.0437]"
1.2000000000000002,0.2666646697531294,7.240485249909167,"(0.262, 0.306]"
1.2000000000000002,0.2487118864027112,3.6012986877238813,"(0.218, 0.262]"
1.2000000000000002,0.0286999115948097,15.849295693195298,"(-0.000437, 0.0437]"
1.2000000000000002,0.0703344962768535,12.581653897181264,"(0.0437, 0.0873]"
1.2000000000000002,0.0528381757559571,16.59712013012601,"(0.0437, 0.0873]"
1.2000000000000002,0.0212757009566388,11.7738879204171,"(-0.000437, 0.0437]"
1.2000000000000002,0.0571562631912011,2.226048062369356,"(0.0437, 0.0873]"
1.2000000000000002,0.1033921159954918,2.3152183566658,"(0.0873, 0.131]"
1.2000000000000002,0.2349247402913816,8.225513200464588,"(0.218, 0.262]"
1.2000000000000002,0.132641965505711,5.200464482007118,"(0.131, 0.175]"
1.2000000000000002,0.0365674379536096,13.77083596154229,"(-0.000437, 0.0437]"
1.2000000000000002,0.2461690175089808,4.846870144082574,"(0.218, 0.262]"
1.2000000000000002,0.1628341794498998,14.126713922913636,"(0.131, 0.175]"
1.2000000000000002,0.2244815787314709,9.938503442316598,"(0.218, 0.262]"
1.2000000000000002,0.1571876278591261,11.931635449682618,"(0.131, 0.175]"
1.2000000000000002,0.0166754030535708,2.6423203226852063,"(-0.000437, 0.0437]"
1.2000000000000002,0.0065024633425518,2.4574324883236125,"(-0.000437, 0.0437]"
1.2000000000000002,0.0197608835405978,2.013455629330332,"(-0.000437, 0.0437]"
1.2000000000000002,0.1829404045688231,8.717664652399046,"(0.175, 0.218]"
1.2000000000000002,0.0042466007397094,2.2659545682951747,"(-0.000437, 0.0437]"
1.2000000000000002,0.040644316998674,2.0156787520780632,"(-0.000437, 0.0437]"
1.2000000000000002,0.1659302300333235,3.5254212232560547,"(0.131, 0.175]"
1.2000000000000002,0.1210945786259059,1.8306025720995824,"(0.0873, 0.131]"
1.2000000000000002,0.2342571058685831,11.070610860051453,"(0.218, 0.262]"
1.2000000000000002,0.0109713976774956,1.495715634045187,"(-0.000437, 0.0437]"
1.2000000000000002,0.1515850892073396,2.6196490899914955,"(0.131, 0.175]"
1.2000000000000002,0.1605260773450076,3.9512208834818026,"(0.131, 0.175]"
1.2000000000000002,0.2008212508786068,5.614661515627021,"(0.175, 0.218]"
1.2000000000000002,0.1024534155245417,8.384210469612633,"(0.0873, 0.131]"
1.2000000000000002,0.0543995896787027,12.732862090539545,"(0.0437, 0.0873]"
1.2000000000000002,0.0831213788901776,14.072094049102857,"(0.0437, 0.0873]"
1.2000000000000002,0.187871291543048,20.09349060882966,"(0.175, 0.218]"
1.2000000000000002,0.0148934605585722,1.7375286005277848,"(-0.000437, 0.0437]"
1.2000000000000002,0.0960521600008829,3.1436845111300595,"(0.0873, 0.131]"
1.2000000000000002,0.1230314706146783,3.596129357530738,"(0.0873, 0.131]"
1.2000000000000002,0.0760424962850989,10.696892294099417,"(0.0437, 0.0873]"
1.2000000000000002,0.0167369453353526,1.7214026629082793,"(-0.000437, 0.0437]"
1.2000000000000002,0.1812913998778017,11.320570941240376,"(0.175, 0.218]"
1.2000000000000002,0.1746113369911054,11.891614888778577,"(0.131, 0.175]"
1.2000000000000002,0.0048370277692059,2.2566860002989046,"(-0.000437, 0.0437]"
1.2000000000000002,0.0049260056836505,2.0104141558179864,"(-0.000437, 0.0437]"
1.2000000000000002,0.0021735390660876,1.5267183834949596,"(-0.000437, 0.0437]"
1.2000000000000002,0.2422968315344919,10.553288614970043,"(0.218, 0.262]"
1.2000000000000002,0.2377053680809458,5.654374719913162,"(0.218, 0.262]"
1.2000000000000002,0.0030714040268099,2.652250471867078,"(-0.000437, 0.0437]"
1.2000000000000002,0.1676284420672559,12.07076266937565,"(0.131, 0.175]"
1.3,0.0586186554713004,15.695571336121088,"(0.0437, 0.0873]"
1.3,0.0950181012053327,6.292994997161696,"(0.0873, 0.131]"
1.3,0.0719176313627226,2.1505547153779325,"(0.0437, 0.0873]"
1.3,0.1365454274437137,2.960072682988068,"(0.131, 0.175]"
1.3,0.2844194367737626,1.561163843293219,"(0.262, 0.306]"
1.3,0.1130913891416071,1.2952055213165647,"(0.0873, 0.131]"
1.3,0.1738354187116753,1.7088630938870335,"(0.131, 0.175]"
1.3,0.0304195012422975,1.687564723005217,"(-0.000437, 0.0437]"
1.3,0.1680036359308664,8.553167612584588,"(0.131, 0.175]"
1.3,0.2557815555241874,10.533174810044956,"(0.218, 0.262]"
1.3,0.2333943304213403,5.264857534461216,"(0.218, 0.262]"
1.3,0.0278138027508442,1.8881230422190844,"(-0.000437, 0.0437]"
1.3,0.0850994083926224,9.46871477320261,"(0.0437, 0.0873]"
1.3,0.2546883517328199,3.8881715055927626,"(0.218, 0.262]"
1.3,0.028925965228073,18.26216132480544,"(-0.000437, 0.0437]"
1.3,0.0640797976750182,14.371416181767415,"(0.0437, 0.0873]"
1.3,0.0090253577605118,2.266363938900001,"(-0.000437, 0.0437]"
1.3,0.0124605104980085,16.919316043252312,"(-0.000437, 0.0437]"
1.3,0.065849148183421,17.955801804629957,"(0.0437, 0.0873]"
1.3,0.0237712376226102,1.73641336413181,"(-0.000437, 0.0437]"
1.3,0.2075693188163253,11.840376989760218,"(0.175, 0.218]"
1.3,0.2420640705646634,9.222891537203676,"(0.218, 0.262]"
1.3,0.0879231988334771,13.4413878811429,"(0.0873, 0.131]"
1.3,0.0011142816558994,2.7812773298318048,"(-0.000437, 0.0437]"
1.3,0.0401715576087996,17.63066854388976,"(-0.000437, 0.0437]"
1.3,0.0940236400171736,2.3818114552699767,"(0.0873, 0.131]"
1.3,0.1358601282509713,3.153033992421769,"(0.131, 0.175]"
1.3,0.0671844494988519,2.1084934428646704,"(0.0437, 0.0873]"
1.3,0.2015056378329926,8.266711472560706,"(0.175, 0.218]"
1.3,0.0213427167106681,2.2586641939284124,"(-0.000437, 0.0437]"
1.3,0.2269057842898866,7.777322321451713,"(0.218, 0.262]"
1.3,0.2095735471093842,13.267615099282803,"(0.175, 0.218]"
1.3,0.0705815074782477,1.6306927637921949,"(0.0437, 0.0873]"
1.3,0.2051021516729353,5.297196203111547,"(0.175, 0.218]"
1.3,0.2579662450075856,8.150549061335168,"(0.218, 0.262]"
1.3,0.0516543356996111,16.152147197858223,"(0.0437, 0.0873]"
1.3,0.0166816444347641,16.536119806655698,"(-0.000437, 0.0437]"
1.3,0.0087393154801511,1.9826947765076632,"(-0.000437, 0.0437]"
1.3,0.0053730754191192,15.978042687917611,"(-0.000437, 0.0437]"
1.3,0.2075568005989754,21.341094206567128,"(0.175, 0.218]"
1.3,0.0601731691418474,1.850481797744536,"(0.0437, 0.0873]"
1.3,0.0004770130000328,2.5156443982298584,"(-0.000437, 0.0437]"
1.3,0.0012391983138711,2.26238249865864,"(-0.000437, 0.0437]"
1.3,0.0218582255377386,1.777413749426737,"(-0.000437, 0.0437]"
1.3,0.1085225468912627,20.814610581547765,"(0.0873, 0.131]"
1.3,0.0798833012572115,17.443049823826886,"(0.0437, 0.0873]"
1.3,0.0974776700004535,17.23170967414892,"(0.0873, 0.131]"
1.3,0.0486237885614885,2.2179602851309737,"(0.0437, 0.0873]"
1.3,0.0428163991988537,17.10427254925982,"(-0.000437, 0.0437]"
1.3,0.1927541992178747,1.9465398484182213,"(0.175, 0.218]"
1.4,0.1702887447440274,10.299877372180203,"(0.131, 0.175]"
1.4,0.2769864027856184,9.94326364005861,"(0.262, 0.306]"
1.4,0.1013174706015655,8.321332866297144,"(0.0873, 0.131]"
1.4,0.0009786004475327,2.1134813071272807,"(-0.000437, 0.0437]"
1.4,0.1375242075766185,12.913480225809298,"(0.131, 0.175]"
1.4,0.1868861300392544,9.179629086289008,"(0.175, 0.218]"
1.4,0.0085763761272228,22.50898358477961,"(-0.000437, 0.0437]"
1.4,0.1063239605379584,2.8449412599471797,"(0.0873, 0.131]"
1.4,0.0020895038683495,2.3800632289741865,"(-0.000437, 0.0437]"
1.4,0.0554949822961711,14.077249598674545,"(0.0437, 0.0873]"
1.4,0.0778475986609392,1.5356913101629068,"(0.0437, 0.0873]"
1.4,0.209012698214305,12.07471648887317,"(0.175, 0.218]"
1.4,0.1202313772574175,1.9812375461628853,"(0.0873, 0.131]"
1.4,0.1990820154716473,8.656440061432535,"(0.175, 0.218]"
1.4,0.113408322229687,13.699912997624471,"(0.0873, 0.131]"
1.4,0.2022069054872662,11.842815621726697,"(0.175, 0.218]"
1.4,0.1745960145337922,1.6231627871677263,"(0.131, 0.175]"
1.4,0.1817865089309676,7.417742587493874,"(0.175, 0.218]"
1.4,0.0003760666634324,2.258200810004356,"(-0.000437, 0.0437]"
1.4,0.2234939899425662,8.937277361381303,"(0.218, 0.262]"
1.4,0.1674577792477605,14.128040939634564,"(0.131, 0.175]"
1.4,0.0141025477299276,2.0780775511265555,"(-0.000437, 0.0437]"
1.4,0.228187202254157,7.341397722447128,"(0.218, 0.262]"
1.4,0.1841119636866506,9.863536669561505,"(0.175, 0.218]"
1.4,0.0027150227730147,2.429121604840219,"(-0.000437, 0.0437]"
1.4,0.1471922138961767,6.677297144089088,"(0.131, 0.175]"
1.4,0.0664629092324448,1.534821494322556,"(0.0437, 0.0873]"
1.4,0.0367992090026859,1.841589335882104,"(-0.000437, 0.0437]"
1.4,0.1299613170375211,4.957675947908683,"(0.0873, 0.131]"
1.4,0.001339347915726,1.823798155515981,"(-0.000437, 0.0437]"
1.4,0.0098237856530618,2.079711927971508,"(-0.000437, 0.0437]"
1.4,0.0700772957006467,16.44672051093925,"(0.0437, 0.0873]"
1.4,0.2326952592763918,11.147387393372066,"(0.218, 0.262]"
1.4,0.1736291128277547,14.991892514349306,"(0.131, 0.175]"
1.4,0.2680622707087657,9.343161931137944,"(0.262, 0.306]"
1.4,0.0519803666318009,12.552107113196952,"(0.0437, 0.0873]"
1.4,0.0469997617268624,11.04624202050906,"(0.0437, 0.0873]"
1.4,0.0772023894163881,2.465779325676712,"(0.0437, 0.0873]"
1.4,0.0020736175498979,2.5643149161530987,"(-0.000437, 0.0437]"
1.4,0.0298548782410989,2.186222132179072,"(-0.000437, 0.0437]"
1.4,0.1175083202576628,2.0587689834391933,"(0.0873, 0.131]"
1.4,0.1411651479037982,5.860096146008115,"(0.131, 0.175]"
1.4,0.1014433499598733,1.680772417560428,"(0.0873, 0.131]"
1.4,0.0717195800880615,13.546926802835358,"(0.0437, 0.0873]"
1.4,0.127323829653839,13.393625582233163,"(0.0873, 0.131]"
1.4,0.0333772523949596,13.41024644649473,"(-0.000437, 0.0437]"
1.4,0.2070721791218304,9.178498007406308,"(0.175, 0.218]"
1.4,0.0767335094674133,2.0270760729882777,"(0.0437, 0.0873]"
1.4,0.2141151098939893,9.36787521516924,"(0.175, 0.218]"
1.4,0.0913876390688312,13.09641662461429,"(0.0873, 0.131]"
